-15.0161
 -12.9936
 -10.9894
 -8.9925
 -6.9910
 -4.9722
 -2.9767
 -0.9739
 14.9693
 12.9800
 10.9928
 9.0134
 7.0122
 4.9935
 2.9981
 0.9954
